segment	position	coverage	sample
NA	162	155	animal13_3_NS
NA	163	156	animal13_3_NS
NA	164	156	animal13_3_NS
NA	165	157	animal13_3_NS
NA	166	156	animal13_3_NS
NA	167	157	animal13_3_NS
NA	168	157	animal13_3_NS
NA	169	153	animal13_3_NS
NA	170	156	animal13_3_NS
NA	171	158	animal13_3_NS
NA	172	158	animal13_3_NS
NA	173	159	animal13_3_NS
NA	174	157	animal13_3_NS
NA	175	157	animal13_3_NS
NA	176	155	animal13_3_NS
NA	177	153	animal13_3_NS
NA	178	153	animal13_3_NS
NA	179	155	animal13_3_NS
NA	180	164	animal13_3_NS
NA	181	164	animal13_3_NS
NA	182	164	animal13_3_NS
NA	183	157	animal13_3_NS
NA	184	157	animal13_3_NS
NA	185	163	animal13_3_NS
NA	186	166	animal13_3_NS
NA	187	166	animal13_3_NS
NA	188	165	animal13_3_NS
NA	189	165	animal13_3_NS
NA	190	165	animal13_3_NS
NA	191	165	animal13_3_NS
NA	192	166	animal13_3_NS
NA	193	172	animal13_3_NS
NA	194	172	animal13_3_NS
NA	195	173	animal13_3_NS
NA	196	175	animal13_3_NS
NA	197	178	animal13_3_NS
NA	198	179	animal13_3_NS
NA	199	179	animal13_3_NS
NA	200	179	animal13_3_NS
NA	201	185	animal13_3_NS
NA	202	178	animal13_3_NS
NA	203	184	animal13_3_NS
NA	204	185	animal13_3_NS
NA	205	186	animal13_3_NS
NA	206	178	animal13_3_NS
NA	207	179	animal13_3_NS
NA	208	186	animal13_3_NS
NA	209	184	animal13_3_NS
NA	210	185	animal13_3_NS
NA	211	184	animal13_3_NS
NA	212	185	animal13_3_NS
NA	213	184	animal13_3_NS
NA	214	187	animal13_3_NS
NA	215	184	animal13_3_NS
NA	216	187	animal13_3_NS
NA	217	188	animal13_3_NS
NA	218	189	animal13_3_NS
NA	219	186	animal13_3_NS
NA	220	189	animal13_3_NS
NA	221	188	animal13_3_NS
NA	222	188	animal13_3_NS
NA	223	194	animal13_3_NS
NA	224	195	animal13_3_NS
NA	225	195	animal13_3_NS
NA	226	195	animal13_3_NS
NA	227	193	animal13_3_NS
NA	228	198	animal13_3_NS
NA	229	197	animal13_3_NS
NA	230	197	animal13_3_NS
NA	231	196	animal13_3_NS
NA	232	196	animal13_3_NS
NA	233	195	animal13_3_NS
NA	234	203	animal13_3_NS
NA	235	203	animal13_3_NS
NA	236	202	animal13_3_NS
NA	237	199	animal13_3_NS
NA	238	199	animal13_3_NS
NA	239	202	animal13_3_NS
NA	240	202	animal13_3_NS
NA	241	204	animal13_3_NS
NA	242	205	animal13_3_NS
NA	243	196	animal13_3_NS
NA	244	198	animal13_3_NS
NA	245	197	animal13_3_NS
NA	246	197	animal13_3_NS
NA	247	198	animal13_3_NS
NA	248	195	animal13_3_NS
NA	249	206	animal13_3_NS
NA	250	206	animal13_3_NS
NA	251	206	animal13_3_NS
NA	252	206	animal13_3_NS
NA	253	206	animal13_3_NS
NA	254	205	animal13_3_NS
NA	255	208	animal13_3_NS
NA	256	208	animal13_3_NS
NA	257	208	animal13_3_NS
NA	258	199	animal13_3_NS
NA	259	199	animal13_3_NS
NA	260	199	animal13_3_NS
NA	261	200	animal13_3_NS
NA	262	201	animal13_3_NS
NA	263	202	animal13_3_NS
NA	264	202	animal13_3_NS
NA	265	202	animal13_3_NS
NA	266	195	animal13_3_NS
NA	267	198	animal13_3_NS
NA	268	196	animal13_3_NS
NA	269	192	animal13_3_NS
NA	270	192	animal13_3_NS
NA	271	190	animal13_3_NS
NA	272	190	animal13_3_NS
NA	273	200	animal13_3_NS
NA	274	200	animal13_3_NS
NA	275	201	animal13_3_NS
NA	276	203	animal13_3_NS
NA	277	203	animal13_3_NS
NA	278	204	animal13_3_NS
NA	279	204	animal13_3_NS
NA	280	216	animal13_3_NS
NA	281	217	animal13_3_NS
NA	282	215	animal13_3_NS
NA	283	215	animal13_3_NS
NA	284	215	animal13_3_NS
NA	285	215	animal13_3_NS
NA	286	217	animal13_3_NS
NA	287	219	animal13_3_NS
NA	288	221	animal13_3_NS
NA	289	217	animal13_3_NS
NA	290	217	animal13_3_NS
NA	291	217	animal13_3_NS
NA	292	219	animal13_3_NS
NA	293	215	animal13_3_NS
NA	294	215	animal13_3_NS
NA	295	217	animal13_3_NS
NA	296	213	animal13_3_NS
NA	297	211	animal13_3_NS
NA	298	219	animal13_3_NS
NA	299	217	animal13_3_NS
NA	300	217	animal13_3_NS
NA	301	220	animal13_3_NS
NA	302	221	animal13_3_NS
NA	303	242	animal13_3_NS
NA	304	242	animal13_3_NS
NA	305	242	animal13_3_NS
NA	306	244	animal13_3_NS
NA	307	246	animal13_3_NS
NA	308	247	animal13_3_NS
NA	309	247	animal13_3_NS
NA	310	245	animal13_3_NS
NA	311	262	animal13_3_NS
NA	312	262	animal13_3_NS
NA	313	260	animal13_3_NS
NA	314	258	animal13_3_NS
NA	315	255	animal13_3_NS
NA	316	254	animal13_3_NS
NA	317	254	animal13_3_NS
NA	318	249	animal13_3_NS
NA	319	249	animal13_3_NS
NA	320	249	animal13_3_NS
NA	321	261	animal13_3_NS
NA	322	260	animal13_3_NS
NA	323	257	animal13_3_NS
NA	324	256	animal13_3_NS
NA	325	259	animal13_3_NS
NA	326	259	animal13_3_NS
NA	327	259	animal13_3_NS
NA	328	259	animal13_3_NS
NA	329	254	animal13_3_NS
NA	330	243	animal13_3_NS
NA	331	243	animal13_3_NS
NA	332	243	animal13_3_NS
NA	333	244	animal13_3_NS
NA	334	244	animal13_3_NS
NA	335	245	animal13_3_NS
NA	336	239	animal13_3_NS
NA	337	235	animal13_3_NS
NA	338	236	animal13_3_NS
NA	339	235	animal13_3_NS
NA	340	233	animal13_3_NS
NA	341	234	animal13_3_NS
NA	342	233	animal13_3_NS
NA	343	232	animal13_3_NS
NA	344	230	animal13_3_NS
NA	345	230	animal13_3_NS
NA	346	229	animal13_3_NS
NA	347	227	animal13_3_NS
NA	348	228	animal13_3_NS
NA	349	231	animal13_3_NS
NA	350	236	animal13_3_NS
NA	351	237	animal13_3_NS
NA	352	237	animal13_3_NS
NA	353	237	animal13_3_NS
NA	354	235	animal13_3_NS
NA	355	236	animal13_3_NS
NA	356	235	animal13_3_NS
NA	357	234	animal13_3_NS
NA	358	257	animal13_3_NS
NA	359	258	animal13_3_NS
NA	360	258	animal13_3_NS
NA	361	257	animal13_3_NS
NA	362	260	animal13_3_NS
NA	363	258	animal13_3_NS
NA	364	258	animal13_3_NS
NA	365	255	animal13_3_NS
NA	366	255	animal13_3_NS
NA	367	254	animal13_3_NS
NA	368	247	animal13_3_NS
NA	369	247	animal13_3_NS
NA	370	249	animal13_3_NS
NA	371	248	animal13_3_NS
NA	372	245	animal13_3_NS
NA	373	246	animal13_3_NS
NA	374	244	animal13_3_NS
NA	375	245	animal13_3_NS
NA	376	247	animal13_3_NS
NA	377	262	animal13_3_NS
NA	378	265	animal13_3_NS
NA	379	262	animal13_3_NS
NA	380	263	animal13_3_NS
NA	381	271	animal13_3_NS
NA	382	277	animal13_3_NS
NA	383	276	animal13_3_NS
NA	384	277	animal13_3_NS
NA	385	274	animal13_3_NS
NA	386	273	animal13_3_NS
NA	387	276	animal13_3_NS
NA	388	276	animal13_3_NS
NA	389	277	animal13_3_NS
NA	390	274	animal13_3_NS
NA	391	273	animal13_3_NS
NA	392	278	animal13_3_NS
NA	393	279	animal13_3_NS
NA	394	278	animal13_3_NS
NA	395	277	animal13_3_NS
NA	396	277	animal13_3_NS
NA	397	277	animal13_3_NS
NA	398	276	animal13_3_NS
NA	399	276	animal13_3_NS
NA	400	271	animal13_3_NS
NA	401	271	animal13_3_NS
NA	402	271	animal13_3_NS
NA	403	277	animal13_3_NS
NA	404	284	animal13_3_NS
NA	405	284	animal13_3_NS
NA	406	282	animal13_3_NS
NA	407	281	animal13_3_NS
NA	408	283	animal13_3_NS
NA	409	283	animal13_3_NS
NA	410	286	animal13_3_NS
NA	411	288	animal13_3_NS
NA	412	285	animal13_3_NS
NA	413	283	animal13_3_NS
NA	414	278	animal13_3_NS
NA	415	292	animal13_3_NS
NA	416	294	animal13_3_NS
NA	417	293	animal13_3_NS
NA	418	293	animal13_3_NS
NA	419	291	animal13_3_NS
NA	420	292	animal13_3_NS
NA	421	293	animal13_3_NS
NA	422	290	animal13_3_NS
NA	423	288	animal13_3_NS
NA	424	274	animal13_3_NS
NA	425	273	animal13_3_NS
NA	426	275	animal13_3_NS
NA	427	272	animal13_3_NS
NA	428	272	animal13_3_NS
NA	429	271	animal13_3_NS
NA	430	265	animal13_3_NS
NA	431	267	animal13_3_NS
NA	432	269	animal13_3_NS
NA	433	269	animal13_3_NS
NA	434	267	animal13_3_NS
NA	435	271	animal13_3_NS
NA	436	272	animal13_3_NS
NA	437	272	animal13_3_NS
NA	438	271	animal13_3_NS
NA	439	268	animal13_3_NS
NA	440	272	animal13_3_NS
NA	441	274	animal13_3_NS
NA	442	274	animal13_3_NS
NA	443	279	animal13_3_NS
NA	444	277	animal13_3_NS
NA	445	303	animal13_3_NS
NA	446	301	animal13_3_NS
NA	447	305	animal13_3_NS
NA	448	305	animal13_3_NS
NA	449	296	animal13_3_NS
NA	450	300	animal13_3_NS
NA	451	300	animal13_3_NS
NA	452	293	animal13_3_NS
NA	453	292	animal13_3_NS
NA	454	250	animal13_3_NS
NA	455	250	animal13_3_NS
NA	456	249	animal13_3_NS
NA	457	250	animal13_3_NS
NA	458	250	animal13_3_NS
NA	459	256	animal13_3_NS
NA	460	256	animal13_3_NS
NA	461	241	animal13_3_NS
NA	462	240	animal13_3_NS
NA	463	240	animal13_3_NS
NA	464	243	animal13_3_NS
NA	465	243	animal13_3_NS
NA	466	243	animal13_3_NS
NA	467	242	animal13_3_NS
NA	468	240	animal13_3_NS
NA	469	242	animal13_3_NS
NA	470	234	animal13_3_NS
NA	471	234	animal13_3_NS
NA	472	250	animal13_3_NS
NA	473	250	animal13_3_NS
NA	474	253	animal13_3_NS
NA	475	253	animal13_3_NS
NA	476	253	animal13_3_NS
NA	477	252	animal13_3_NS
NA	478	251	animal13_3_NS
NA	479	251	animal13_3_NS
NA	480	251	animal13_3_NS
NA	481	241	animal13_3_NS
NA	482	241	animal13_3_NS
NA	483	242	animal13_3_NS
NA	484	243	animal13_3_NS
NA	485	243	animal13_3_NS
NA	486	243	animal13_3_NS
NA	487	244	animal13_3_NS
NA	488	243	animal13_3_NS
NA	489	246	animal13_3_NS
NA	490	256	animal13_3_NS
NA	491	258	animal13_3_NS
NA	492	258	animal13_3_NS
NA	493	259	animal13_3_NS
NA	494	259	animal13_3_NS
NA	495	258	animal13_3_NS
NA	496	256	animal13_3_NS
NA	497	256	animal13_3_NS
NA	498	257	animal13_3_NS
NA	499	262	animal13_3_NS
NA	500	264	animal13_3_NS
NA	501	261	animal13_3_NS
NA	502	261	animal13_3_NS
NA	503	261	animal13_3_NS
NA	504	262	animal13_3_NS
NA	505	260	animal13_3_NS
NA	506	259	animal13_3_NS
NA	507	258	animal13_3_NS
NA	508	257	animal13_3_NS
NA	509	252	animal13_3_NS
NA	510	251	animal13_3_NS
NA	511	252	animal13_3_NS
NA	512	259	animal13_3_NS
NA	513	257	animal13_3_NS
NA	514	261	animal13_3_NS
NA	515	266	animal13_3_NS
NA	516	265	animal13_3_NS
NA	517	265	animal13_3_NS
NA	518	262	animal13_3_NS
NA	519	274	animal13_3_NS
NA	520	275	animal13_3_NS
NA	521	274	animal13_3_NS
NA	522	291	animal13_3_NS
NA	523	292	animal13_3_NS
NA	524	309	animal13_3_NS
NA	525	312	animal13_3_NS
NA	526	312	animal13_3_NS
NA	527	312	animal13_3_NS
NA	528	288	animal13_3_NS
NA	529	292	animal13_3_NS
NA	530	287	animal13_3_NS
NA	531	281	animal13_3_NS
NA	532	275	animal13_3_NS
NA	533	262	animal13_3_NS
NA	534	272	animal13_3_NS
NA	535	272	animal13_3_NS
NA	536	270	animal13_3_NS
NA	537	267	animal13_3_NS
NA	538	264	animal13_3_NS
NA	539	271	animal13_3_NS
NA	540	272	animal13_3_NS
NA	541	272	animal13_3_NS
NA	542	271	animal13_3_NS
NA	543	265	animal13_3_NS
NA	544	266	animal13_3_NS
NA	545	267	animal13_3_NS
NA	546	268	animal13_3_NS
NA	547	272	animal13_3_NS
NA	548	273	animal13_3_NS
NA	549	277	animal13_3_NS
NA	550	277	animal13_3_NS
NA	551	279	animal13_3_NS
NA	552	280	animal13_3_NS
NA	553	285	animal13_3_NS
NA	554	286	animal13_3_NS
NA	555	285	animal13_3_NS
NA	556	285	animal13_3_NS
NA	557	284	animal13_3_NS
NA	558	285	animal13_3_NS
NA	559	285	animal13_3_NS
NA	560	286	animal13_3_NS
NA	561	284	animal13_3_NS
NA	562	286	animal13_3_NS
NA	563	297	animal13_3_NS
NA	564	296	animal13_3_NS
NA	565	296	animal13_3_NS
NA	566	290	animal13_3_NS
NA	567	294	animal13_3_NS
NA	568	309	animal13_3_NS
NA	569	307	animal13_3_NS
NA	570	307	animal13_3_NS
NA	571	309	animal13_3_NS
NA	572	309	animal13_3_NS
NA	573	319	animal13_3_NS
NA	574	325	animal13_3_NS
NA	575	327	animal13_3_NS
NA	576	330	animal13_3_NS
NA	577	328	animal13_3_NS
NA	578	332	animal13_3_NS
NA	579	332	animal13_3_NS
NA	580	333	animal13_3_NS
NA	581	343	animal13_3_NS
NA	582	342	animal13_3_NS
NA	583	339	animal13_3_NS
NA	584	342	animal13_3_NS
NA	585	340	animal13_3_NS
NA	586	341	animal13_3_NS
NA	587	340	animal13_3_NS
NA	588	340	animal13_3_NS
NA	589	339	animal13_3_NS
NA	590	335	animal13_3_NS
NA	591	337	animal13_3_NS
NA	592	336	animal13_3_NS
NA	593	334	animal13_3_NS
NA	594	332	animal13_3_NS
NA	595	327	animal13_3_NS
NA	596	311	animal13_3_NS
NA	597	311	animal13_3_NS
NA	598	309	animal13_3_NS
NA	599	313	animal13_3_NS
NA	600	309	animal13_3_NS
NA	601	307	animal13_3_NS
NA	602	306	animal13_3_NS
NA	603	306	animal13_3_NS
NA	604	307	animal13_3_NS
NA	605	304	animal13_3_NS
NA	606	306	animal13_3_NS
NA	607	306	animal13_3_NS
NA	608	305	animal13_3_NS
NA	609	300	animal13_3_NS
NA	610	300	animal13_3_NS
NA	611	301	animal13_3_NS
NA	612	305	animal13_3_NS
NA	613	309	animal13_3_NS
NA	614	312	animal13_3_NS
NA	615	307	animal13_3_NS
NA	616	310	animal13_3_NS
NA	617	310	animal13_3_NS
NA	618	314	animal13_3_NS
NA	619	314	animal13_3_NS
NA	620	313	animal13_3_NS
NA	621	311	animal13_3_NS
NA	622	306	animal13_3_NS
NA	623	308	animal13_3_NS
NA	624	310	animal13_3_NS
NA	625	308	animal13_3_NS
NA	626	307	animal13_3_NS
NA	627	308	animal13_3_NS
NA	628	306	animal13_3_NS
NA	629	306	animal13_3_NS
NA	630	304	animal13_3_NS
NA	631	323	animal13_3_NS
NA	632	321	animal13_3_NS
NA	633	321	animal13_3_NS
NA	634	321	animal13_3_NS
NA	635	321	animal13_3_NS
NA	636	323	animal13_3_NS
NA	637	323	animal13_3_NS
NA	638	320	animal13_3_NS
NA	639	316	animal13_3_NS
NA	640	303	animal13_3_NS
NA	641	312	animal13_3_NS
NA	642	311	animal13_3_NS
NA	643	310	animal13_3_NS
NA	644	308	animal13_3_NS
NA	645	310	animal13_3_NS
NA	646	311	animal13_3_NS
NA	647	312	animal13_3_NS
NA	648	310	animal13_3_NS
NA	649	308	animal13_3_NS
NA	650	301	animal13_3_NS
NA	651	299	animal13_3_NS
NA	652	298	animal13_3_NS
NA	653	296	animal13_3_NS
NA	654	303	animal13_3_NS
NA	655	301	animal13_3_NS
NA	656	300	animal13_3_NS
NA	657	300	animal13_3_NS
NA	658	300	animal13_3_NS
NA	659	302	animal13_3_NS
NA	660	304	animal13_3_NS
NA	661	303	animal13_3_NS
NA	662	305	animal13_3_NS
NA	663	292	animal13_3_NS
NA	664	292	animal13_3_NS
NA	665	287	animal13_3_NS
NA	666	290	animal13_3_NS
NA	667	292	animal13_3_NS
NA	668	290	animal13_3_NS
NA	669	291	animal13_3_NS
NA	670	283	animal13_3_NS
NA	671	281	animal13_3_NS
NA	672	284	animal13_3_NS
NA	673	269	animal13_3_NS
NA	674	259	animal13_3_NS
NA	675	256	animal13_3_NS
NA	676	256	animal13_3_NS
NA	677	256	animal13_3_NS
NA	678	256	animal13_3_NS
NA	679	263	animal13_3_NS
NA	680	267	animal13_3_NS
NA	681	277	animal13_3_NS
NA	682	278	animal13_3_NS
NA	683	276	animal13_3_NS
NA	684	276	animal13_3_NS
NA	685	274	animal13_3_NS
NA	686	274	animal13_3_NS
NA	687	278	animal13_3_NS
NA	688	277	animal13_3_NS
NA	689	277	animal13_3_NS
NA	690	276	animal13_3_NS
NA	691	276	animal13_3_NS
NA	692	281	animal13_3_NS
NA	693	281	animal13_3_NS
NA	694	278	animal13_3_NS
NA	695	282	animal13_3_NS
NA	696	282	animal13_3_NS
NA	697	282	animal13_3_NS
NA	698	281	animal13_3_NS
NA	699	280	animal13_3_NS
NA	700	279	animal13_3_NS
NA	701	279	animal13_3_NS
NA	702	278	animal13_3_NS
NA	703	277	animal13_3_NS
NA	704	275	animal13_3_NS
NA	705	279	animal13_3_NS
NA	706	278	animal13_3_NS
NA	707	280	animal13_3_NS
NA	708	290	animal13_3_NS
NA	709	292	animal13_3_NS
NA	710	315	animal13_3_NS
NA	711	314	animal13_3_NS
NA	712	314	animal13_3_NS
NA	713	315	animal13_3_NS
NA	714	299	animal13_3_NS
NA	715	310	animal13_3_NS
NA	716	323	animal13_3_NS
NA	717	324	animal13_3_NS
NA	718	327	animal13_3_NS
NA	719	314	animal13_3_NS
NA	720	315	animal13_3_NS
NA	721	317	animal13_3_NS
NA	722	308	animal13_3_NS
NA	723	309	animal13_3_NS
NA	724	302	animal13_3_NS
NA	725	300	animal13_3_NS
NA	726	295	animal13_3_NS
NA	727	293	animal13_3_NS
NA	728	294	animal13_3_NS
NA	729	294	animal13_3_NS
NA	730	294	animal13_3_NS
NA	731	294	animal13_3_NS
NA	732	293	animal13_3_NS
NA	733	292	animal13_3_NS
NA	734	293	animal13_3_NS
NA	735	290	animal13_3_NS
NA	736	293	animal13_3_NS
NA	737	299	animal13_3_NS
NA	738	300	animal13_3_NS
NA	739	301	animal13_3_NS
NA	740	304	animal13_3_NS
NA	741	307	animal13_3_NS
NA	742	305	animal13_3_NS
NA	743	301	animal13_3_NS
NA	744	301	animal13_3_NS
NA	745	297	animal13_3_NS
NA	746	297	animal13_3_NS
NA	747	297	animal13_3_NS
NA	748	298	animal13_3_NS
NA	749	306	animal13_3_NS
NA	750	299	animal13_3_NS
NA	751	301	animal13_3_NS
NA	752	301	animal13_3_NS
NA	753	302	animal13_3_NS
NA	754	303	animal13_3_NS
NA	755	302	animal13_3_NS
NA	756	301	animal13_3_NS
NA	757	301	animal13_3_NS
NA	758	301	animal13_3_NS
NA	759	301	animal13_3_NS
NA	760	308	animal13_3_NS
NA	761	307	animal13_3_NS
NA	762	310	animal13_3_NS
NA	763	310	animal13_3_NS
NA	764	308	animal13_3_NS
NA	765	307	animal13_3_NS
NA	766	307	animal13_3_NS
NA	767	309	animal13_3_NS
NA	768	310	animal13_3_NS
NA	769	305	animal13_3_NS
NA	770	306	animal13_3_NS
NA	771	305	animal13_3_NS
NA	772	307	animal13_3_NS
NA	773	307	animal13_3_NS
NA	774	300	animal13_3_NS
NA	775	298	animal13_3_NS
NA	776	300	animal13_3_NS
NA	777	300	animal13_3_NS
NA	778	301	animal13_3_NS
NA	779	301	animal13_3_NS
NA	780	301	animal13_3_NS
NA	781	302	animal13_3_NS
NA	782	297	animal13_3_NS
NA	783	298	animal13_3_NS
NA	784	298	animal13_3_NS
NA	785	300	animal13_3_NS
NA	786	299	animal13_3_NS
NA	787	299	animal13_3_NS
NA	788	301	animal13_3_NS
NA	789	301	animal13_3_NS
NA	790	302	animal13_3_NS
NA	791	304	animal13_3_NS
NA	792	300	animal13_3_NS
NA	793	300	animal13_3_NS
NA	794	300	animal13_3_NS
NA	795	302	animal13_3_NS
NA	796	299	animal13_3_NS
NA	797	296	animal13_3_NS
NA	798	297	animal13_3_NS
NA	799	297	animal13_3_NS
NA	800	295	animal13_3_NS
NA	801	290	animal13_3_NS
NA	802	293	animal13_3_NS
NA	803	293	animal13_3_NS
NA	804	302	animal13_3_NS
NA	805	300	animal13_3_NS
NA	806	302	animal13_3_NS
NA	807	302	animal13_3_NS
NA	808	302	animal13_3_NS
NA	809	303	animal13_3_NS
NA	810	303	animal13_3_NS
NA	811	301	animal13_3_NS
NA	812	303	animal13_3_NS
NA	813	297	animal13_3_NS
NA	814	299	animal13_3_NS
NA	815	300	animal13_3_NS
NA	816	296	animal13_3_NS
NA	817	299	animal13_3_NS
NA	818	298	animal13_3_NS
NA	819	301	animal13_3_NS
NA	820	304	animal13_3_NS
NA	821	324	animal13_3_NS
NA	822	324	animal13_3_NS
NA	823	335	animal13_3_NS
NA	824	336	animal13_3_NS
NA	825	332	animal13_3_NS
NA	826	333	animal13_3_NS
NA	827	332	animal13_3_NS
NA	828	332	animal13_3_NS
NA	829	326	animal13_3_NS
NA	830	312	animal13_3_NS
NA	831	314	animal13_3_NS
NA	832	304	animal13_3_NS
NA	833	304	animal13_3_NS
NA	834	313	animal13_3_NS
NA	835	312	animal13_3_NS
NA	836	313	animal13_3_NS
NA	837	305	animal13_3_NS
NA	838	303	animal13_3_NS
NA	839	305	animal13_3_NS
NA	840	302	animal13_3_NS
NA	841	302	animal13_3_NS
NA	842	306	animal13_3_NS
NA	843	301	animal13_3_NS
NA	844	302	animal13_3_NS
NA	845	298	animal13_3_NS
NA	846	298	animal13_3_NS
NA	847	298	animal13_3_NS
NA	848	298	animal13_3_NS
NA	849	303	animal13_3_NS
NA	850	301	animal13_3_NS
NA	851	306	animal13_3_NS
NA	852	307	animal13_3_NS
NA	853	308	animal13_3_NS
NA	854	302	animal13_3_NS
NA	855	304	animal13_3_NS
NA	856	316	animal13_3_NS
NA	857	329	animal13_3_NS
NA	858	325	animal13_3_NS
NA	859	321	animal13_3_NS
NA	860	318	animal13_3_NS
NA	861	309	animal13_3_NS
NA	862	309	animal13_3_NS
NA	863	311	animal13_3_NS
NA	864	306	animal13_3_NS
NA	865	293	animal13_3_NS
NA	866	296	animal13_3_NS
NA	867	294	animal13_3_NS
NA	868	290	animal13_3_NS
NA	869	293	animal13_3_NS
NA	870	291	animal13_3_NS
NA	871	290	animal13_3_NS
NA	872	289	animal13_3_NS
NA	873	286	animal13_3_NS
NA	874	285	animal13_3_NS
NA	875	285	animal13_3_NS
NA	876	286	animal13_3_NS
NA	877	287	animal13_3_NS
NA	878	286	animal13_3_NS
NA	879	294	animal13_3_NS
NA	880	293	animal13_3_NS
NA	881	295	animal13_3_NS
NA	882	301	animal13_3_NS
NA	883	299	animal13_3_NS
NA	884	302	animal13_3_NS
NA	885	303	animal13_3_NS
NA	886	298	animal13_3_NS
NA	887	295	animal13_3_NS
NA	888	288	animal13_3_NS
NA	889	299	animal13_3_NS
NA	890	302	animal13_3_NS
NA	891	300	animal13_3_NS
NA	892	296	animal13_3_NS
NA	893	296	animal13_3_NS
NA	894	295	animal13_3_NS
NA	895	298	animal13_3_NS
NA	896	298	animal13_3_NS
NA	897	297	animal13_3_NS
NA	898	283	animal13_3_NS
NA	899	283	animal13_3_NS
NA	900	284	animal13_3_NS
NA	901	285	animal13_3_NS
NA	902	286	animal13_3_NS
NA	903	292	animal13_3_NS
NA	904	294	animal13_3_NS
NA	905	294	animal13_3_NS
NA	906	293	animal13_3_NS
NA	907	294	animal13_3_NS
NA	908	294	animal13_3_NS
NA	909	294	animal13_3_NS
NA	910	294	animal13_3_NS
NA	911	301	animal13_3_NS
NA	912	302	animal13_3_NS
NA	913	295	animal13_3_NS
NA	914	295	animal13_3_NS
NA	915	297	animal13_3_NS
NA	916	301	animal13_3_NS
NA	917	306	animal13_3_NS
NA	918	304	animal13_3_NS
NA	919	304	animal13_3_NS
NA	920	303	animal13_3_NS
NA	921	302	animal13_3_NS
NA	922	302	animal13_3_NS
NA	923	303	animal13_3_NS
NA	924	316	animal13_3_NS
NA	925	318	animal13_3_NS
NA	926	318	animal13_3_NS
NA	927	325	animal13_3_NS
NA	928	327	animal13_3_NS
NA	929	329	animal13_3_NS
NA	930	329	animal13_3_NS
NA	931	326	animal13_3_NS
NA	932	328	animal13_3_NS
NA	933	318	animal13_3_NS
NA	934	327	animal13_3_NS
NA	935	326	animal13_3_NS
NA	936	323	animal13_3_NS
NA	937	327	animal13_3_NS
NA	938	323	animal13_3_NS
NA	939	325	animal13_3_NS
NA	940	326	animal13_3_NS
NA	941	322	animal13_3_NS
NA	942	320	animal13_3_NS
NA	943	323	animal13_3_NS
NA	944	330	animal13_3_NS
NA	945	333	animal13_3_NS
NA	946	329	animal13_3_NS
NA	947	333	animal13_3_NS
NA	948	332	animal13_3_NS
NA	949	331	animal13_3_NS
NA	950	331	animal13_3_NS
NA	951	330	animal13_3_NS
NA	952	329	animal13_3_NS
NA	953	337	animal13_3_NS
NA	954	336	animal13_3_NS
NA	955	327	animal13_3_NS
NA	956	327	animal13_3_NS
NA	957	325	animal13_3_NS
NA	958	326	animal13_3_NS
NA	959	324	animal13_3_NS
NA	960	323	animal13_3_NS
NA	961	319	animal13_3_NS
NA	962	310	animal13_3_NS
NA	963	310	animal13_3_NS
NA	964	311	animal13_3_NS
NA	965	310	animal13_3_NS
NA	966	310	animal13_3_NS
NA	967	310	animal13_3_NS
NA	968	309	animal13_3_NS
NA	969	306	animal13_3_NS
NA	970	306	animal13_3_NS
NA	971	301	animal13_3_NS
NA	972	293	animal13_3_NS
NA	973	290	animal13_3_NS
NA	974	283	animal13_3_NS
NA	975	293	animal13_3_NS
NA	976	300	animal13_3_NS
NA	977	298	animal13_3_NS
NA	978	296	animal13_3_NS
NA	979	294	animal13_3_NS
NA	980	294	animal13_3_NS
NA	981	294	animal13_3_NS
NA	982	293	animal13_3_NS
NA	983	292	animal13_3_NS
NA	984	291	animal13_3_NS
NA	985	286	animal13_3_NS
NA	986	298	animal13_3_NS
NA	987	298	animal13_3_NS
NA	988	298	animal13_3_NS
NA	989	298	animal13_3_NS
NA	990	297	animal13_3_NS
NA	991	297	animal13_3_NS
NA	992	298	animal13_3_NS
NA	993	302	animal13_3_NS
NA	994	301	animal13_3_NS
NA	995	297	animal13_3_NS
NA	996	300	animal13_3_NS
NA	997	301	animal13_3_NS
NA	998	313	animal13_3_NS
NA	999	315	animal13_3_NS
NA	1000	310	animal13_3_NS
NA	1001	309	animal13_3_NS
NA	1002	304	animal13_3_NS
NA	1003	306	animal13_3_NS
NA	1004	306	animal13_3_NS
NA	1005	298	animal13_3_NS
NA	1006	294	animal13_3_NS
NA	1007	286	animal13_3_NS
NA	1008	286	animal13_3_NS
NA	1009	284	animal13_3_NS
NA	1010	288	animal13_3_NS
NA	1011	289	animal13_3_NS
NA	1012	288	animal13_3_NS
NA	1013	288	animal13_3_NS
NA	1014	290	animal13_3_NS
NA	1015	290	animal13_3_NS
NA	1016	290	animal13_3_NS
NA	1017	288	animal13_3_NS
NA	1018	296	animal13_3_NS
NA	1019	292	animal13_3_NS
NA	1020	291	animal13_3_NS
NA	1021	291	animal13_3_NS
NA	1022	291	animal13_3_NS
NA	1023	289	animal13_3_NS
NA	1024	282	animal13_3_NS
NA	1025	282	animal13_3_NS
NA	1026	278	animal13_3_NS
NA	1027	278	animal13_3_NS
NA	1028	277	animal13_3_NS
NA	1029	279	animal13_3_NS
NA	1030	275	animal13_3_NS
NA	1031	277	animal13_3_NS
NA	1032	275	animal13_3_NS
NA	1033	274	animal13_3_NS
